"Date_Sampled","Year","Irr_season","Depth_1","Field_ID","Soil_pH","Soluble_Salts","OM_pct","NO3_D1_ppm","Bicarb_P_ppm","SO4_ppm","ExchK_ppm","ExchCa_ppm","ExchMg_ppm","ExchNa_ppm","Zn_ppm","Fe_ppm","Mn_ppm","Cu_ppm","Boron_ppm","CEC_me_100g","treatment"
2002-04-12,2002,"Before","37-48","F2",0.592107916912276,-0.656395291172369,-0.713919259854742,-0.0981877169201047,-0.871075831589225,-0.658229155984154,-0.857440583106442,1.07766296253738,0.688375544411032,-0.488753519526779,-0.567504028181501,-0.594672254320704,-0.0195623746508064,-0.451241085209871,-0.423281987737211,1.14366405355335,"Sodium"
2002-08-15,2002,"During","0-12","F2",-2.0744923803248,-0.0178410443121774,2.04054943981939,3.25823620187233,0.991127949404406,-0.614669048100502,1.28225796816828,1.71905038457188,-0.547745417541192,-0.504205352262893,-0.530926490693914,-0.330413115093444,0.282914678773427,-0.393395726963884,-0.400076178007517,1.24387862567279,"Sodium"
2002-08-15,2002,"During","13-24","F2",-0.63863068181253,-0.428340203008015,-0.184213740686639,0.770968890150113,-0.250341237924681,-0.527548832333198,-0.216564688521742,0.67257616967348,0.0724389826135323,-0.541731231764883,-0.563439857349547,-0.499022902580197,-0.0901403537831274,-0.420093584615878,-0.384605638187721,0.70271993622779,"Sodium"
2002-08-15,2002,"During","25-36","F2",-0.63863068181253,-0.382729185375144,-0.925801467521984,-0.10743406380383,-0.871075831589225,-0.266188185031286,-0.888450707037959,1.06078434616805,0.879528270486118,-0.961138120316543,-0.565471942765524,-0.578211668207221,-0.296833006956353,-0.469039656977867,-0.361399828458027,1.02340656701001,"Sodium"
2002-06-15,2002,"Before","0-12","F2",-0.433507582025061,-0.747617326438111,-0.925801467521984,1.14082276549914,-0.427693978971693,-0.396868508682242,-0.0460090068983944,0.115581829485623,-0.407566751752795,-0.175302055451328,-0.564117219154872,-0.357995718851171,0.686217416672404,-0.371147512253889,-0.361399828458027,0.382033305445567,"Sodium"
2002-06-15,2002,"Before","13-24","F2",0.386984817124809,-0.245896132476532,-0.713919259854742,3.43391679266312,-0.161664867401175,-0.68000920992598,-0.33026847627064,0.199974911332268,-0.441549458610588,-0.387212904403745,-0.562085133738895,-0.551073945155264,0.081263309823938,-0.415643941673879,-0.384605638187721,0.883106166042791,"Sodium"
2002-06-15,2002,"Before","25-36","F2",0.797231016699747,-0.793228344070982,-1.13768367518922,0.660012727545404,-0.605046720018706,-0.723569317809632,-0.976312724843926,0.149339062224281,-0.178183480462692,-0.521864589675594,-0.565471942765524,-0.591113208674545,0.010685330691617,-0.437892156383874,-0.369135098367925,0.221689990054455,"Sodium"
2002-06-15,2002,"Before","37-48","F2",-0.0232613824501251,-0.793228344070982,-1.13768367518922,0.854186012103644,-0.5163703494952,-0.636449102042328,-0.821262105186338,0.453154156872203,-0.0252612996026229,-0.561597873854172,-0.566826666376175,-0.554632990801422,0.111511015166361,-0.437892156383874,-0.392340908097619,0.462204963141122,"Sodium"
2002-10-16,2002,"During","0-12","F2",0.797231016699747,-0.656395291172369,2.78213716665474,1.53841568149935,2.94200810092154,-0.0483876456130258,2.94646795249307,-0.120718799684984,-0.577480286041761,0.35006025757654,-0.534313299720542,-0.359330360968481,0.282914678773427,-0.353348940485893,-0.423281987737211,0.221689990054455,"Sodium"
2002-10-16,2002,"During","13-24","F2",1.00235411648721,-1.24933852039969,-0.396095948353881,0.660012727545404,0.19304061469285,-0.658229155984154,1.41146681788294,0.115581829485623,-0.424558105181692,-0.398249927786684,-0.563439857349547,-0.534168478336011,-0.276667870061405,-0.406744655789881,-0.431017257647109,0.141518332358899,"Sodium"
2002-10-16,2002,"During","25-36","F2",-0.0232613824501251,-1.43178259093117,-1.13768367518922,-0.329346389013248,-0.605046720018706,-0.658229155984154,-0.92979753894665,0.706333402412138,0.369787667619222,-0.762471699423651,-0.56140777193357,-0.611132840434186,-0.604351344604324,-0.477938942861865,-0.477428877106498,0.682677021803901,"Sodium"
2003-06-24,2003,"Before","0-12","F2",-0.228384482237594,-0.793228344070982,0.239550674647843,0.687751768196581,1.25715706097492,-0.832469587518762,2.16087814622795,-0.205111881531629,-0.441549458610588,-0.742605057334362,-0.541764279579125,-0.481227674349405,0.116552299390099,-0.393395726963884,-0.423281987737211,0.141518332358899,"Sodium"
2003-06-24,2003,"Before","13-24","F2",-0.0232613824501251,-0.565173255906628,-0.396095948353881,0.465839442987164,0.104364244169344,-0.832469587518762,1.12720734851069,0.284367993178913,-0.288627277750519,-0.415909165199385,-0.555311515685638,-0.53772752398217,-0.115346774901814,-0.428992870499876,-0.431017257647109,0.341947476597789,"Sodium"
2003-06-24,2003,"Before","25-36","F2",-0.228384482237594,-0.519562238273757,-0.184213740686639,0.946649480940901,0.636422467310381,-0.832469587518762,1.12203899452211,0.115581829485623,-0.348097014751657,-0.638857037534741,-0.549892621243033,-0.506585874578284,-0.00947980620333195,-0.41119429873188,-0.454223067376803,0.301861647750011,"Sodium"
2003-06-24,2003,"Before","37-48","F2",-0.63863068181253,-0.793228344070982,0.0276684669806019,0.965142174708353,0.991127949404406,-0.832469587518762,1.35978327799708,-0.0194471014690095,-0.424558105181692,-0.758056890070476,-0.551247344853684,-0.467881253176311,0.207295415417368,-0.406744655789881,-0.353664558548129,0.161561246782788,"Sodium"
2003-09-10,2003,"During","0-12","F2",-0.433507582025061,-0.428340203008015,0.345491778481464,1.5569083752668,1.96656802516297,-0.767129425693284,2.33660218183988,-0.272626347008945,-0.590223801113433,-0.8971233846955,-0.553279430269661,-0.451865547768599,0.0258091833628286,-0.388946084021885,-0.438752527557007,0.00121793139167629,"Sodium"
2003-09-10,2003,"During","13-24","F2",0.797231016699747,-0.838839361703853,-0.819860363688363,-0.468041592269133,-0.250341237924681,-0.810689533576936,0.165893506633643,0.351882458656229,-0.437301620253364,-0.35410183425493,-0.565471942765524,-0.578656548912991,0.0913458782714126,-0.433442513441875,-0.438752527557007,0.422119134293345,"Sodium"
2003-09-10,2003,"During","25-36","F2",0.386984817124809,-0.930061396969595,-1.0317425713556,-0.569751407990116,-0.427693978971693,-0.832469587518762,-0.712726671426026,0.301246609548242,-0.288627277750519,-0.407079546493035,-0.564794580960198,-0.578211668207221,0.358533942129485,-0.437892156383874,-0.438752527557007,0.341947476597789,"Sodium"
2003-09-10,2003,"During","37-48","F2",0.592107916912276,-0.747617326438111,-1.0317425713556,-0.514273326687762,-0.427693978971693,-0.832469587518762,-0.686884901483094,0.453154156872203,-0.152696450319347,-0.398249927786684,-0.565471942765524,-0.573317980443753,0.0510156044815148,-0.446791442267872,-0.438752527557007,0.482247877565011,"Sodium"
2003-10-22,2003,"During","0-12","F2",0.181861717337342,-0.838839361703853,0.451432882315084,0.0312611394520553,0.991127949404406,-0.810689533576936,1.49932883568891,-0.0363257178383385,-0.501019195611726,-0.380590690373982,-0.554634153880313,-0.434960080949346,-0.170800901362923,-0.393395726963884,-0.431017257647109,0.281818733326122,"Sodium"
2003-10-22,2003,"During","13-24","F2",0.386984817124809,-0.473951220640886,-0.29015484452026,-0.0612023293852019,-0.250341237924681,-0.767129425693284,-0.232069750487501,0.891998182474758,0.0554476291846357,0.0454384122074401,-0.565471942765524,-0.543510973157177,-0.382534838759886,-0.420093584615878,-0.446487797466905,1.06349239585779,"Sodium"
2003-10-22,2003,"During","25-36","F2",0.181861717337342,-0.519562238273757,-0.29015484452026,-0.10743406380383,-0.161664867401175,-0.723569317809632,-0.159712794647293,0.875119566105429,0.0384562757557392,0.0388161981776771,-0.564794580960198,-0.53594800115909,-0.3573284176412,-0.420093584615878,-0.438752527557007,1.0434494814339,"Sodium"
2003-10-22,2003,"During","37-48","F2",0.181861717337342,-0.428340203008015,-0.819860363688363,-0.181404838873636,-0.427693978971693,-0.701789263867806,-0.516329219859747,0.875119566105429,0.114917366185774,-0.0428577748560671,-0.563439857349547,-0.530609432689853,-0.337163280746251,-0.41119429873188,-0.454223067376803,1.00336365258613,"Sodium"
2004-06-15,2004,"Before","0-12","F2",-1.4591230809624,-0.975672414602465,1.40490281681767,-0.0149705949665733,3.38538995353907,-0.701789263867806,2.14020473027361,-0.103840183315655,-0.547745417541192,-0.972175143699481,-0.543796364995102,-0.313062767568422,1.65918527185369,-0.353348940485893,-0.423281987737211,0.061346674663343,"Sodium"
2004-06-15,2004,"Before","13-24","F2",-0.228384482237594,-0.930061396969595,0.981138401483188,0.0497538332195067,2.85333173039804,-0.701789263867806,2.29525534993119,-0.289504963378274,-0.577480286041761,-0.663138488977206,-0.516024530976749,-0.31706669392035,1.85579535657944,-0.357798583427892,-0.461958337286701,0.0813895890872319,"Sodium"
2004-06-15,2004,"Before","25-36","F2",1.82284651563709,-0.519562238273757,-0.819860363688363,-0.135173104455008,0.104364244169344,-0.767129425693284,-0.159712794647293,0.183096294962939,-0.356592691466106,0.180090097479289,-0.563439857349547,-0.576432145384142,0.272832110325952,-0.433442513441875,-0.4696936071966,0.52233370641279,"Sodium"
2004-06-15,2004,"Before","37-48","F2",1.20747721627468,-0.656395291172369,-0.29015484452026,0.456593096103438,1.34583343149843,-0.723569317809632,1.08069216261342,-0.103840183315655,-0.496771357254502,-0.248146409778722,-0.560730410128244,-0.51459372728214,0.615639437540083,-0.41119429873188,-0.4696936071966,0.261775818902233,"Sodium"
2004-04-22,2004,"Before","0-12","F2",1.41260031606215,-0.291507150109403,-0.184213740686639,0.28091250531265,0.281716985216356,-0.35330840079859,1.27192126019111,0.132460445854952,-0.488275680540054,-0.0340281561497164,-0.56140777193357,-0.531054313395623,0.0863045940476753,-0.388946084021885,-0.415546717827313,0.502290791988901,"Sodium"
2004-04-22,2004,"Before","13-24","F2",2.23309271521202,-0.70200630880524,-0.925801467521984,-0.0981877169201047,-0.605046720018706,-0.375088454740416,-0.79025198125482,0.250610760440255,-0.356592691466106,0.361097280959479,-0.565471942765524,-0.605349391259179,-0.150635764467974,-0.45569072815187,-0.431017257647109,0.582462449684456,"Sodium"
2004-04-22,2004,"Before","25-36","F2",1.82284651563709,-0.15467409721079,-0.607978156021122,0.271666158428924,-0.427693978971693,-0.309748292914938,-0.74890514934613,0.351882458656229,-0.173935642105468,0.195541930215402,-0.566149304570849,-0.585774640205308,-0.427906396773521,-0.45569072815187,-0.438752527557007,0.642591192956123,"Sodium"
2004-04-22,2004,"Before","37-48","F2",1.20747721627468,-1.02128343223534,-1.13768367518922,-0.320100042129522,-0.782399461065718,-0.287968238973112,-1.03833297270696,0.520668622349519,0.178634941544136,-0.232694577042608,-0.568181389986826,-0.615136766786114,-0.533773365472003,-0.446791442267872,-0.446487797466905,0.682677021803901,"Sodium"
2004-02-09,2004,"Before","0-12","F2",1.41260031606215,-0.382729185375144,0.663315089982326,-0.532766020455213,1.43450980202194,-0.723569317809632,1.93347057073015,-0.272626347008945,-0.632702184685675,0.248519642453507,-0.554634153880313,-0.47188517952824,3.5295017188602,-0.380046798137887,-0.415546717827313,0.382033305445567,"Sodium"
2004-02-09,2004,"Before","13-24","F2",2.02796961542455,-0.291507150109403,-0.819860363688363,-0.560505061106391,-0.427693978971693,-0.658229155984154,-0.0149988829668767,-0.00256848509968045,-0.67942840661514,0.614948818767062,-0.564117219154872,-0.596896657849553,0.217377983864843,-0.442341799325873,-0.438752527557007,0.482247877565011,"Sodium"
2004-02-09,2004,"Before","25-36","F2",1.82284651563709,-0.519562238273757,-0.925801467521984,-0.532766020455213,-0.605046720018706,-0.68000920992598,-0.645538069574404,0.132460445854952,-0.445797296967812,0.303704759368199,-0.564117219154872,-0.595562015732243,0.010685330691617,-0.446791442267872,-0.423281987737211,0.462204963141122,"Sodium"
2004-02-09,2004,"Before","37-48","F2",-0.0232613824501251,-0.884450379336724,-1.13768367518922,-0.338592735896973,-0.782399461065718,-0.614669048100502,-1.04350132669555,0.16621767859361,-0.199422672248812,-0.543938636441471,-0.565471942765524,-0.6035698684361,-0.251461448942718,-0.45569072815187,-0.446487797466905,0.201647075630566,"Sodium"
2004-10-27,2004,"During","13-24","F2",0.386984817124809,0.666324220180886,-0.502037052187501,-0.088941370036379,0.19304061469285,0.953494835710971,-0.402625432110848,0.68945478604281,-0.343849176394433,-0.168679841421565,-0.563439857349547,-0.607128914082258,-0.3573284176412,-0.460140371093869,-0.431017257647109,0.682677021803901,"Sodium"
2004-10-27,2004,"During","25-36","F2",0.181861717337342,0.483880149649402,-0.396095948353881,-0.116680410687556,-0.693723090542212,0.931714781769145,-0.459477325985297,0.655697553304151,-0.195174833891588,0.0299865794713263,-0.560053048322918,-0.583995117382229,-0.251461448942718,-0.460140371093869,-0.438752527557007,0.782891593923346,"Sodium"
2004-10-27,2004,"During","37-48","F2",0.181861717337342,0.711935237813756,-0.713919259854742,-0.310853695245796,-0.427693978971693,0.452553595048972,-0.754073503334716,0.655697553304151,-0.029509137959847,-0.157642818038627,-0.562085133738895,-0.567089650562976,-0.246420164718981,-0.464590014035868,-0.446487797466905,0.742805765075568,"Sodium"
2004-09-01,2004,"During","0-12","F2",-0.63863068181253,1.94343271390127,1.51084392065129,3.54487295526783,1.78921528411596,0.997054943594623,2.53816798739475,0.16621767859361,-0.738898143616278,-0.537316422411708,-0.54718317402173,-0.512814204459061,0.192171562746157,-0.397845369905883,-0.423281987737211,0.361990391021678,"Sodium"
2004-09-01,2004,"During","13-24","F2",-0.433507582025061,0.164603026219306,-0.396095948353881,1.32574970317366,-0.161664867401175,0.713914242350885,1.02384026873897,0.115581829485623,-0.709163275115709,-0.700664368479196,-0.56140777193357,-0.566644769857206,0.0308504675865659,-0.415643941673879,-0.415546717827313,0.12147541793501,"Sodium"
2004-09-01,2004,"During","25-36","F2",0.386984817124809,-0.0634520619450481,-0.607978156021122,0.00352209880087814,-0.427693978971693,0.343653325339842,-0.526665927836919,0.436275540502874,-0.479780003825606,-0.0759688450048824,-0.564794580960198,-0.576877026089912,-0.0750165011119158,-0.442341799325873,-0.431017257647109,0.502290791988901,"Sodium"
2004-09-01,2004,"During","37-48","F2",-0.0232613824501251,0.210214043852177,-0.502037052187501,0.317897892847553,-0.339017608448187,0.605013972641754,-0.263079874419018,0.318125225917571,-0.55624109425564,-0.290087098633887,-0.563439857349547,-0.542176331039868,0.0610981729289892,-0.415643941673879,-0.431017257647109,0.341947476597789,"Sodium"
2005-01-11,2005,"Winter","0-12","F2",-2.27961548011227,-1.88789276725988,2.46431385515388,-0.512424057311017,0.991127949404406,-0.266188185031286,1.98515411061602,-1.3579213795568,-0.539249740826743,1.18887403467986,1.63256711551631,1.75607739496691,-0.664846755289171,0.211755713147982,-0.0287832223324103,-1.38174316385666,"Sodium"
2005-01-11,2005,"Winter","13-24","F2",-2.68986167968721,-1.88789276725988,2.04054943981939,-0.499479171673801,-0.5163703494952,-0.701789263867806,0.424311206062958,-1.3427306248244,-0.577480286041761,1.93939162471967,1.75449224047493,1.56477869148589,-0.674929323736645,0.211755713147982,-0.0287832223324103,-1.38174316385666,"Sodium"
2005-01-11,2005,"Winter","25-36","F2",-2.68986167968721,-1.88789276725988,2.04054943981939,-0.499479171673801,1.52318617254544,-0.701789263867806,0.915304834978655,-1.33597917827667,-0.857837617618554,1.45376259587038,1.81545480295424,2.0007617831403,-0.679970607960382,0.180608212553989,-0.0365184922423083,-1.40178607828055,"Sodium"
2005-01-11,2005,"Winter","37-48","F2",-1.86936928053734,-1.88789276725988,1.82866723215215,-0.493931363543565,0.991127949404406,-0.35330840079859,-0.216564688521742,-1.34441848646134,-0.900316001190795,1.56413282969976,1.96447440012589,2.2054069077944,-0.68501189218412,0.211755713147982,0.017628397126978,-1.40178607828055,"Sodium"
2005-04-01,2005,"Before","25-36","F2",-2.27961548011227,-1.88789276725988,2.04054943981939,-0.532766020455213,0.9024515788809,-0.701789263867806,-0.537002635814092,-1.41362081357559,-1.11695575740923,1.76279925059266,2.09317314313777,1.49359777856273,-0.710218313302806,0.0916153537140087,-0.0442537621522064,-1.44187190712833,"Sodium"
2005-04-01,2005,"Before","37-48","F2",-1.86936928053734,-1.88789276725988,2.46431385515388,-0.538313828585449,1.61186254306895,-0.701789263867806,0.708570675435204,-1.40349364375399,-1.07872521219421,1.67450306352915,2.53345831659946,1.68489648204374,-0.710218313302806,0.158359997843994,-0.0133126825126142,-1.46191482155222,"Sodium"
2005-06-08,2005,"Before","0-12","F2",-0.433507582025061,-1.88789276725988,2.04054943981939,-0.401467894706308,0.991127949404406,-0.266188185031286,2.87411099665286,-1.35623351791987,1.01970693627452,1.69657711029503,0.203333706279123,-0.450530905651289,-0.594268776156849,0.848054653853841,0.319303923613002,-1.22139984846555,"Sodium"
2005-06-08,2005,"Before","13-24","F2",-0.63863068181253,-1.88789276725988,2.78213716665474,-0.447699629124937,1.61186254306895,-0.35330840079859,2.5950198812692,-1.24652251151923,-0.513762710683399,2.24842827944195,0.955205310190627,-0.0412406563430756,-0.679970607960382,0.500982504377918,-0.00557741260271614,-1.34165733500889,"Sodium"
2005-06-08,2005,"Before","25-36","F2",-1.86936928053734,-1.88789276725988,2.04054943981939,-0.469890861645879,1.61186254306895,-0.266188185031286,1.8766186768557,-1.28196760589482,-0.692171921686812,1.93939162471967,1.19905556010787,0.861867176369613,-0.679970607960382,0.438687503189932,0.017628397126978,-1.36170024943277,"Sodium"
2005-06-08,2005,"Before","37-48","F2",-3.51035407883708,-1.88789276725988,2.46431385515388,-0.477287939152859,0.636422467310381,-0.549328886275024,0.176230214610816,-1.29715836062722,-0.908811677905243,1.85109543765616,1.68675605994236,1.61816437617827,-0.690053176407857,0.274050714335968,-0.00557741260271614,-1.40178607828055,"Sodium"
2005-07-08,2005,"During","0-12","F2",-1.4591230809624,-1.88789276725988,2.78213716665474,-0.525368942948233,3.11936084196856,-0.549328886275024,2.14537308426219,-1.39336647393239,1.20661182399238,1.51998473616801,0.447183956196368,-0.437184484478195,-0.619475197275536,1.26187144745975,0.814361197846478,-1.06105653307444,"Sodium"
2005-07-08,2005,"During","13-24","F2",-3.71547717862455,-1.88789276725988,1.82866723215215,-0.525368942948233,0.636422467310381,-0.549328886275024,3.13769705007076,-1.40180578211706,-0.339601338037209,1.58620687646564,0.779091240805951,0.893008825773499,-0.695094460631594,0.40309035965394,0.172333795324939,-1.34165733500889,"Sodium"
2005-07-08,2005,"During","25-36","F2",-2.27961548011227,-1.88789276725988,1.82866723215215,-0.540163097962194,-0.161664867401175,-0.549328886275024,-0.325100122282054,-1.41868439848639,-0.930050869691364,1.49791068940213,1.2735653586937,1.78721904437079,-0.705177029079068,0.0782664248880117,-0.00557741260271614,-1.42182899270444,"Sodium"
2005-07-08,2005,"During","37-48","F2",-1.86936928053734,-1.88789276725988,2.04054943981939,-0.532766020455213,0.281716985216356,-0.701789263867806,-0.800588689231992,-1.42206012176025,-1.22739955469705,1.54205878293389,2.34379701110827,1.72048693850532,-0.715259597526543,0.00262249487402836,-0.152547540890779,-1.54208647924778,"Sodium"
2005-10-20,2005,"During","0-12","F2",-2.68986167968721,-1.88789276725988,2.78213716665474,-0.512424057311017,-0.0729884968776685,-0.549328886275024,2.16087814622795,-1.32585200845508,-0.60721515454233,1.07850380085048,1.16518746984159,1.75162858790921,-0.700135744855331,0.211755713147982,0.218745414784327,-1.38174316385666,"Sodium"
2005-10-20,2005,"During","13-24","F2",-1.86936928053734,-1.88789276725988,1.82866723215215,-0.519821134817997,0.725098837833888,-0.266188185031286,2.27975028796543,-1.35454565628294,1.10891154177622,1.32131831527512,0.501372900622422,2.0007617831403,-0.548897218143214,1.43985716513971,0.992272405774133,-1.16127110519388,"Sodium"
2005-10-20,2005,"During","25-36","F2",-2.48473857989974,-1.88789276725988,6.49007580083146,-0.516122596064507,-0.0729884968776685,-0.701789263867806,1.8766186768557,-1.34441848646134,-0.62845434632845,1.23302212821161,1.36839601143929,2.24989497837138,-0.690053176407857,0.425338574363935,0.381186082892187,-1.40178607828055,"Sodium"
2005-10-20,2005,"During","37-48","F2",-2.68986167968721,-1.88789276725988,1.82866723215215,-0.517971865441252,1.25715706097492,-0.701789263867806,1.84560855292419,-1.33429131663974,-1.02775115190752,0.946059520255214,1.46322666418489,1.66710125381295,-0.710218313302806,0.251802499625973,0.164598525415041,-1.48195773597611,"Sodium"
2005-12-22,2005,"After","0-12","F2",-3.51035407883708,-0.519562238273757,2.46431385515388,-0.493931363543565,-0.0729884968776685,-0.701789263867806,2.14537308426219,-1.41362081357559,1.54219105421308,1.6303549699974,0.365900539557286,0.999780195158251,-0.548897218143214,1.41315930748772,1.34809482162944,-1.14122819077,"Sodium"
2005-12-22,2005,"After","13-24","F2",-1.86936928053734,-1.88789276725988,2.04054943981939,-0.525368942948233,-0.0729884968776685,-0.35330840079859,2.27975028796543,-1.43218729158185,0.667136352624912,0.460430491405924,0.691034206113612,1.15548844217768,-0.659805471065433,0.416439288479937,1.03094875532362,-1.22139984846555,"Sodium"
2005-12-22,2005,"After","25-36","F2",-1.86936928053734,-1.88789276725988,1.82866723215215,-0.519821134817997,-0.0729884968776685,-0.549328886275024,-0.893619061026546,-1.41024509030172,-0.755889497045174,1.10057784761635,1.23969726842741,3.15745161814177,-0.700135744855331,0.0604678531200156,0.0717752864962644,-1.40178607828055,"Sodium"
2005-12-22,2005,"After","37-48","F2",-2.48473857989974,-1.88789276725988,2.04054943981939,-0.490232824790075,-0.0729884968776685,-0.549328886275024,-0.893619061026546,-1.37479999592613,-1.12545143412367,1.0564297540846,1.82900203906075,2.77930301823744,-0.710218313302806,-0.0596725063139579,-0.121606461251187,-1.52204356482389,"Sodium"
2006-05-11,2006,"Before","0-12","F2",-2.68986167968721,-1.88789276725988,2.78213716665474,-0.538313828585449,-0.0729884968776685,-0.35330840079859,-0.294089998350536,-1.43556301485571,-0.713411113472933,1.12265189438223,1.03648872682971,1.68489648204374,-0.690053176407857,0.0471189242940185,-0.00557741260271614,-1.42182899270444,"Sodium"
2006-05-11,2006,"Before","13-24","F2",-2.68986167968721,-1.88789276725988,2.78213716665474,-0.530916751078468,3.11936084196856,-0.549328886275024,1.98515411061602,-1.41362081357559,-0.930050869691364,1.25509617497749,1.49709475445117,2.70812210531427,-0.695094460631594,0.322996786697957,0.28836284397341,-1.5020006504,"Sodium"
